EVENT,GENE,LENGTH,Total_Introns,Intron_Position,Repeat_Percentage,Repeat_Types,GC_Content,phylop_mean,PIR_Nuc_baseline,TPM_Nuc_baseline,TPM_Cyt_baseline,Nuclear_Enrichment,hl_gated_gwise,hl_gated_intwise,hl_gated_intwise_scaled,hl_gated_intwise_scaled_logged,stability,CpG_total,CpG_methylated_perc,Speckle_Enrichment,ssDRIP_peaks,ssDRIP_qValue,ssDRIP_cov,UMAP1_IR,UMAP2_IR,class_ir
HsaINT0118121,OGT,171,21.0,9.0,0.0,,29.23977,0.3405705924953937,0.0,343.035,62.86,2.4481416054180727,,,,,noIR,4,93.75,,0,,1.0605518519005874,-1.4103191,1.7127393,Spliced
HsaINT0118106,OGT,2097,21.0,14.0,41.535526943252265,"Low_complexity, SINE/Alu, Simple_repeat",39.29423,0.0390248097445351,0.075,343.035,62.86,2.4481416054180727,,,,,noIR,49,92.43986254295532,,0,,0.8825367256410173,1.7017533,1.0589907,Spliced
HsaINT0118105,OGT,162,21.0,13.0,0.0,,37.03704,0.4039937917790983,0.2,343.035,62.86,2.4481416054180727,,,,,noIR,0,,,0,,1.281993083839548,5.2349877,4.2492957,Spliced
HsaINT0118136,OLA1,81032,10.0,4.0,46.972800868792575,"DNA/PiggyBac, DNA/TcMar-Mariner, DNA/TcMar-Tc2, DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/L1, LINE/L2, LINE/RTE-BovB, LINE/RTE-X, LTR/ERVL, LTR/ERVL-MaLR, Low_complexity, SINE/Alu, SINE/MIR, Simple_repeat",36.02281,0.3958342856988079,0.675,33.275,69.955,-1.071988510872711,,,,,noIR,1121,88.8187221396731,-0.946886413439276,0,,0.8786561754655711,1.9039371,1.9409359,Spliced
HsaINT1025610,OLA1,317,10.0,6.0,0.0,,29.96845,0.7762943045759303,0.0,33.275,69.955,-1.071988510872711,,,,,noIR,0,,-0.946886413439276,0,,1.4606295829833915,0.19473885,0.536899,Spliced
HsaINT0118134,OLA1,1636,10.0,1.0,19.682151589242054,SINE/Alu,50.30562,0.1576250778260535,0.0,33.275,69.955,-1.071988510872711,,,,,noIR,116,38.55755894590846,-0.946886413439276,0,,0.7446519663922534,-0.6764777,7.5392656,Spliced
HsaINT0118135,OLA1,6147,10.0,3.0,65.12119733203188,"LINE/L1, LINE/L2, LTR/ERVL-MaLR, SINE/Alu, SINE/MIR, Simple_repeat",39.22238,0.1881140135624144,0.46,33.275,69.955,-1.071988510872711,,0.133,,,noIR,80,91.22203098106712,-0.946886413439276,0,,0.8850497659792502,-2.8064914,2.495697,Spliced
HsaINT0118219,OPA1,83,29.0,13.0,0.0,,20.48193,0.9074268295520508,0.665,41.32,42.96,-0.0561537391203531,,0.169,,,noIR,0,,-0.0323634274703784,0,,1.0877689932060723,6.2573805,3.9885724,Spliced
HsaINT0118230,OPA1,486,29.0,23.0,0.0,,28.80658,0.0933072170384285,0.0,41.32,42.96,-0.0561537391203531,,,,,noIR,6,89.36170212765957,-0.0323634274703784,0,,0.3252247518914481,1.2079792,2.0649946,Spliced
HsaINT0118217,OPA1,129,29.0,11.0,0.0,,25.5814,0.7236171906479285,0.0,41.32,42.96,-0.0561537391203531,,,,,noIR,0,,-0.0323634274703784,0,,0.7859387846252653,5.572952,3.6456869,Spliced
HsaINT0118242,OPA1,670,29.0,9.0,8.35820895522388,Simple_repeat,25.67164,0.1769760830790049,0.0,41.32,42.96,-0.0561537391203531,,,,,noIR,4,93.1818181818182,-0.0323634274703784,0,,0.544577006914394,-1.4843845,1.7110449,Spliced
HsaINT0118226,OPA1,5990,29.0,20.0,31.151919866444075,"LINE/L1, LINE/L2, SINE/Alu, SINE/MIR",35.49249,0.0982135585387752,0.0,41.32,42.96,-0.0561537391203531,,,,,noIR,62,90.94339622641508,-0.0323634274703784,0,,0.9080906170726044,5.300525,3.4685674,Spliced
HsaINT0118227,OPA1,632,29.0,2.0,25.4746835443038,SINE/MIR,34.17722,0.278242471713127,0.72,41.32,42.96,-0.0561537391203531,,0.127,,,noIR,2,94.73684210526316,-0.0323634274703784,0,,0.3974885232246776,0.14735177,1.5906975,Spliced
HsaINT0118241,OPA1,1672,29.0,8.0,5.382775119617225,"DNA/hAT-Charlie, Simple_repeat",31.75837,0.0453830043156032,0.57,41.32,42.96,-0.0561537391203531,,,,,noIR,18,94.96402877697842,-0.0323634274703784,0,,0.6441775684459589,0.10666213,1.7219644,Spliced
HsaINT0118232,OPA1,1917,29.0,25.0,23.735002608242045,"DNA/TcMar-Tigger, SINE/MIR",31.55973,0.0550151350524588,0.0,41.32,42.96,-0.0561537391203531,,,,,noIR,24,93.38842975206612,-0.0323634274703784,0,,0.2729678827179419,0.14394145,1.0614365,Spliced
HsaINT0118292,OPLAH,89,26.0,11.0,0.0,,67.41573,-0.7843750004169785,0.13,111.375,5.425,4.359658483964805,12.0,,,,noIR,6,95.65217391304348,3.97841019739979,0,,0.9042617706173584,6.9845333,6.2717385,Spliced
HsaINT0118314,OPLAH,86,26.0,8.0,0.0,,65.11628,0.1517176456749439,0.545,111.375,5.425,4.359658483964805,12.0,0.169,0.0140833333333333,-1.8512945414339512,noIR,2,100.0,3.97841019739979,0,,0.6278780644135742,7.3372874,6.0112815,Spliced
HsaINT0118313,OPLAH,90,26.0,7.0,0.0,,70.0,-0.3479999950511402,0.375,111.375,5.425,4.359658483964805,12.0,,,,noIR,4,85.71428571428571,3.97841019739979,0,,0.7581225614943935,7.322057,6.7535367,Spliced
HsaINT0118460,ORC3,1502,19.0,3.0,34.62050599201065,"SINE/Alu, Simple_repeat",38.48202,0.0244590270603361,0.615,54.635,51.895,0.0742299154472381,12.0,,,,noIR,18,91.73553719008264,0.222457732941916,0,,0.6269923603581015,-1.4855803,1.7212443,Spliced
HsaINT0118481,ORC4,4528,13.0,9.0,12.963780918727917,"LINE/L1, LINE/L2, Low_complexity, Simple_repeat",32.61926,0.0782942343032123,0.89,22.305,21.48,0.0543731547881621,11.412,,,,noIR,34,91.35338345864662,-0.230935072742869,0,,1.414941096688667,-0.3362399,1.4815903,Spliced
HsaINT0118489,ORC5,2958,13.0,3.0,91.17647058823528,"LINE/L2, LTR/ERVL-MaLR, Low_complexity",43.44151,0.0967247212960535,0.0,20.665,34.27,-0.7297568281446345,8.604,,,,noIR,29,60.773480662983424,-0.0416055393700755,2958,7.07862,0.6763717015730477,-1.1795526,2.164302,Spliced
HsaINT0118488,ORC5,3183,13.0,2.0,56.36192271442036,"DNA/hAT-Charlie, LINE/L2, LTR/ERVL, Low_complexity, SINE/Alu, SINE/MIR",39.27113,0.0473013831600915,0.0,20.665,34.27,-0.7297568281446345,8.604,,,,noIR,28,60.30927835051546,-0.0416055393700755,3183,7.07862,0.8564071227601304,0.6204985,2.8674347,Spliced
HsaINT0118511,ORMDL1,6705,3.0,2.0,40.98434004474273,"DNA/TcMar-Tigger, DNA/hAT-Blackjack, LINE/L1, LINE/L2, SINE/Alu",37.36018,0.1578415875885015,0.45,73.42,39.27,0.9027455164331504,5.121,,,,noIR,109,90.97744360902256,1.56161956377072,0,,0.7376293546000748,-0.8739921,2.159727,Spliced
HsaINT0118534,OS9,1125,14.0,9.0,52.888888888888886,"SINE/Alu, SINE/MIR",46.31111,-0.0149403902442274,0.0,140.855,104.435,0.4316054837024701,12.0,,,,noIR,16,92.78350515463916,,0,,1.0662689693895413,-2.4912343,4.623981,Spliced
HsaINT0118533,OS9,180,14.0,8.0,0.0,,53.88889,0.0133966453888521,0.0,140.855,104.435,0.4316054837024701,12.0,,,,noIR,2,85.71428571428571,,0,,1.192489896950748,5.1532736,7.042748,Spliced
HsaINT0118528,OS9,118,14.0,3.0,16.10169491525424,Simple_repeat,47.45763,0.2914957261612463,0.465,140.855,104.435,0.4316054837024701,12.0,,,,noIR,0,,,0,,1.2063805166058137,6.1720176,5.805545,Spliced
HsaINT0118543,OSBP,409,13.0,5.0,4.645476772616137,Simple_repeat,33.00733,0.0277500013331768,0.0,32.625,33.82,-0.0518987580653741,9.529,,,,noIR,4,88.57142857142857,-0.385999404557701,0,,2.034344699842193,0.26676565,2.750953,Spliced
HsaINT0118545,OSBP,6240,13.0,7.0,51.58653846153846,"DNA/hAT-Charlie, LINE/L2, LTR/ERVL, LTR/ERVL-MaLR, SINE/Alu, Simple_repeat",43.60577,-0.0732708767713346,0.54,32.625,33.82,-0.0518987580653741,9.529,0.162,0.0170007345996431,-1.7695323124053337,noIR,118,93.65426695842451,-0.385999404557701,0,,0.6766103935232226,1.583699,3.7818873,Spliced
HsaINT0118542,OSBP,254,13.0,4.0,0.0,,38.58268,-0.3527984194431763,0.845,32.625,33.82,-0.0518987580653741,9.529,,,,noIR,0,,-0.385999404557701,0,,0.9766068150977688,0.630071,4.1775546,Spliced
HsaINT0118582,OSBPL11,3178,12.0,7.0,55.12901195720579,"LINE/L1, LINE/L2, SINE/Alu, SINE/MIR",36.72121,0.0484519984527615,0.0,12.565,18.845,-0.5847711237837011,,,,,noIR,40,93.1159420289855,-0.59692577739336,0,,1.0730262000133843,-1.0240985,2.5458775,Spliced
HsaINT0118608,OSBPL1A,7216,27.0,5.0,56.430155210643015,"LINE/CR1, LINE/L1, LINE/L2, SINE/Alu, SINE/MIR, Simple_repeat",39.70344,0.0490577960858664,0.0,36.795,26.245,0.4874671370679807,,,,,noIR,116,91.44578313253012,,0,,0.6325458334074832,-0.13558246,2.6974123,Spliced
HsaINT0118599,OSBPL1A,114,27.0,10.0,43.85964912280702,Low_complexity,22.80702,0.7647876016696734,0.0,36.795,26.245,0.4874671370679807,,,,,noIR,2,90.0,,0,,1.5388514407052112,6.2399282,3.5201466,Spliced
HsaINT1025685,OSBPL1A,14021,27.0,16.0,37.65779901576207,"DNA/hAT-Charlie, LINE/L1, LINE/L2, LINE/RTE-X, LTR/ERVL-MaLR, SINE/Alu, SINE/MIR, Simple_repeat",41.54483,0.0007896581132259,0.77,36.795,26.245,0.4874671370679807,,,,,noIR,301,86.24602814344077,,0,,0.8571312600317629,0.53222865,4.3365455,Spliced
HsaINT0118601,OSBPL1A,2142,27.0,12.0,47.89915966386555,"Low_complexity, SINE/Alu, SINE/MIR",40.00934,0.0669640347687049,0.0,36.795,26.245,0.4874671370679807,,,,,noIR,51,92.87925696594428,,0,,0.8420236073858124,-2.4622846,2.1346118,Spliced
HsaINT0118602,OSBPL1A,8265,27.0,13.0,40.15728977616455,"DNA/hAT-Ac, DNA/hAT-Charlie, LINE/L1, LTR/ERVL-MaLR, SINE/Alu, Simple_repeat",37.62855,0.0738770576132481,0.0,36.795,26.245,0.4874671370679807,,,,,noIR,142,91.02822580645162,,0,,0.8848580429272233,1.5520116,0.43369293,Spliced
HsaINT1025686,OSBPL1A,28841,27.0,17.0,44.0137304531743,"DNA/hAT-Charlie, LINE/CR1, LINE/L1, LINE/L2, Low_complexity, SINE/Alu, SINE/MIR, Simple_repeat, snRNA",39.69349,0.0324028084428458,0.975,36.795,26.245,0.4874671370679807,,,,,noIR,632,87.92509685751183,,0,,0.8223190030921945,1.2329986,2.8679357,Spliced
HsaINT0118642,OSBPL3,157,22.0,3.0,0.0,,41.40127,0.229807692378437,0.0,25.12,8.455,1.5709598044816435,,,,,noIR,0,,0.0976088005434489,0,,0.9173909807511194,5.0618396,4.19625,Spliced
HsaINT0118629,OSBPL3,8978,22.0,10.0,44.28603252394743,"DNA/hAT-Charlie, LINE/CR1, LINE/L1, LTR/ERVL-MaLR, SINE/MIR, Simple_repeat",37.74783,0.0408490583323103,0.0,25.12,8.455,1.5709598044816435,,,,,noIR,97,83.1858407079646,0.0976088005434489,0,,0.5451680999442761,0.31067774,0.6809974,Spliced
HsaINT0118634,OSBPL3,10529,22.0,16.0,35.397473644220725,"DNA/TcMar-Tigger, LINE/L2, LTR?, SINE/Alu, SINE/MIR",42.19774,-0.0264485183262468,0.0,25.12,8.455,1.5709598044816435,,,,,noIR,167,79.53767123287672,0.0976088005434489,0,,0.4734481712603978,0.2786184,4.3450236,Spliced
HsaINT0118658,OSBPL5,308,21.0,18.0,0.0,,65.90909,-0.2090781754829256,0.0,21.045,3.3,2.67293958009524,12.0,,,,noIR,8,80.0,,0,,0.5336184340367633,3.1115704,8.432708,Spliced
HsaINT0118710,OSBPL7,107,22.0,2.0,0.0,,65.42056,-0.4038490534074745,0.605,73.77,1.975,5.223109677252773,12.0,,,,noIR,7,57.142857142857146,,0,,1.2934017769946715,6.498441,5.711548,Spliced
HsaINT0118717,OSBPL7,119,22.0,6.0,0.0,,61.34454,0.0595847490732952,0.505,73.77,1.975,5.223109677252773,12.0,,,,noIR,0,,,0,,1.284268180849616,6.369807,6.7807097,Spliced
HsaINT0118709,OSBPL7,113,22.0,19.0,0.0,,66.37168,-0.1500535703879515,0.0,73.77,1.975,5.223109677252773,12.0,,,,noIR,2,100.0,,0,,1.4068979595631252,6.594098,6.1817513,Spliced
HsaINT0118741,OSBPL8,2964,23.0,8.0,31.44399460188934,"Low_complexity, SINE/Alu, SINE/MIR, Simple_repeat",34.7166,0.1892338846489165,0.0,23.605,28.15,-0.2540424393635986,,,,,noIR,50,90.78212290502792,-1.0623288318222,0,,0.4189270743635242,-0.46095383,2.1041846,Spliced
HsaINT0118740,OSBPL8,1975,23.0,7.0,11.79746835443038,"LINE/L2, Low_complexity",34.37975,0.1957659582862689,0.0,23.605,28.15,-0.2540424393635986,,,,,noIR,18,91.17647058823528,-1.0623288318222,0,,1.0199871541737104,0.2605474,2.6085863,Spliced
HsaINT0118722,OSBPL8,1923,23.0,10.0,31.149245969838795,"LINE/L2, Low_complexity, SINE/Alu, SINE/MIR",36.19345,0.127459417066501,0.0,23.605,28.15,-0.2540424393635986,,,,,noIR,14,92.6605504587156,-1.0623288318222,0,,1.7033412926249574,-0.47418734,2.1849794,Spliced
HsaINT0118733,OSBPL8,335,23.0,20.0,0.0,,25.37313,0.3670179637924149,0.0,23.605,28.15,-0.2540424393635986,,,,,noIR,0,,-1.0623288318222,0,,0.6751980266387927,-0.04759587,0.01859658,Spliced
HsaINT0118727,OSBPL8,5703,23.0,15.0,72.69857969489742,"DNA/hAT-Charlie, LINE/L1, LINE/L2, Low_complexity, SINE/Alu",34.82378,0.0988398809470229,0.0,23.605,28.15,-0.2540424393635986,,,,,noIR,56,90.18691588785046,-1.0623288318222,0,,1.268109960919099,-0.015226506,1.4756346,Spliced
HsaINT0118725,OSBPL8,312,23.0,13.0,14.423076923076923,Simple_repeat,25.0,0.3904662393538844,0.0,23.605,28.15,-0.2540424393635986,,,,,noIR,4,89.1891891891892,-1.0623288318222,0,,1.667262318678373,0.72901595,0.51793617,Spliced
HsaINT0118767,OSBPL9,1086,23.0,10.0,2.209944751381216,Simple_repeat,34.34622,0.1536009229214278,0.98,58.105,58.85,-0.018380100776226,4.763,,,,noIR,10,90.66666666666669,-0.386712186726115,0,,1.1595636114400731,-0.18610209,0.9934044,Spliced
HsaINT0118799,OSGEP,94,10.0,9.0,0.0,,38.29787,0.2068064501709355,0.83,90.5,25.525,1.8260068310927664,5.011,,,,noIR,0,,2.37217353304962,0,,2.1099107700445674,6.3218865,4.248818,Spliced
HsaINT0118845,OST4,604,2.0,2.0,0.0,,53.1457,0.3230149242748965,0.815,100.01,221.14,-1.1448157424297631,,0.257,,,noIR,31,7.258064516129032,-0.250501033579476,0,,0.59404281214292,0.84352714,6.387692,Spliced
HsaINT1025734,OSTC,1792,3.0,2.0,47.879464285714285,"DNA/hAT-Charlie, LINE/L1, LINE/L2, SINE/Alu",34.98884,0.0657448346563056,0.305,101.365,271.68,-1.422348769285028,,,,,noIR,40,90.16949152542372,-1.0193996395936,0,,0.4715272429161568,0.315629,2.251557,Spliced
HsaINT0118864,OSTM1,9597,5.0,2.0,51.9849953110347,"DNA/TcMar, DNA/TcMar-Tigger, DNA/hAT-Charlie, DNA/hAT-Tip100, LINE/L1, LINE/L2, LTR/ERVL-MaLR, SINE/Alu, SINE/MIR, scRNA",37.5013,0.1787478117419754,0.0,11.545,13.745,-0.251638733738838,,,,,noIR,128,92.5595238095238,,0,,0.7688384268777342,-0.28683612,1.625003,Spliced
HsaINT0119030,OTUD5,86,5.0,4.0,0.0,,51.16279,0.5322823614210767,0.075,144.29,27.87,2.372186409944008,,,,,noIR,0,,1.0035872201256,0,,2.1460076823921845,7.466168,6.2730117,Spliced
HsaINT0119132,OVOL2,16581,3.0,3.0,51.776129304625776,"DNA/hAT-Charlie, LINE/L1, LINE/L2, LTR/ERVL, Low_complexity, SINE/Alu, SINE/MIR, Simple_repeat",48.5797,-0.0415727982545887,0.65,12.255,6.965,0.8151752262655868,12.0,,,,noIR,567,91.07576166082502,,0,,0.7939277650935729,-3.3484342,3.0828488,Spliced
HsaINT0119146,OXCT1,31802,16.0,13.0,43.62618703226212,"DNA/TcMar-Mariner, DNA/TcMar-Tigger, DNA/hAT-Charlie, DNA/hAT-Tag1, LINE/L1, LINE/L2, LTR/ERV1, LTR/ERVL, LTR/ERVL-MaLR, Low_complexity, SINE/Alu, SINE/MIR, Simple_repeat",36.67694,0.1589413544838683,0.0,39.24,38.345,0.0332865719250291,,,,,noIR,352,91.00867183934275,-0.150589991404983,0,,0.6689078121224175,0.4873079,1.0377631,Spliced
HsaINT0119155,OXCT1,33012,16.0,7.0,41.79692233127348,"DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/CR1, LINE/L1, LINE/L2, LTR/ERV1, LTR/ERVL-MaLR, Low_complexity, SINE/Alu, SINE/MIR, Simple_repeat",36.55035,0.1697034323295132,0.0,39.24,38.345,0.0332865719250291,,,,,noIR,356,89.8981324278438,-0.150589991404983,0,,0.803890084845212,2.232685,1.2620527,Spliced
HsaINT0119156,OXCT1,1649,16.0,8.0,23.953911461491813,LTR/ERVL-MaLR,41.90418,0.1638822829776366,0.0,39.24,38.345,0.0332865719250291,,,,,noIR,18,92.85714285714286,-0.150589991404983,0,,0.3243755292679953,-0.8728536,3.689044,Spliced
HsaINT0119153,OXCT1,7248,16.0,5.0,68.52924944812362,"LINE/L1, LINE/L2, Low_complexity, Simple_repeat",37.65177,0.0399968259140988,0.0,39.24,38.345,0.0332865719250291,,,,,noIR,84,81.85654008438819,-0.150589991404983,0,,0.9496682963946952,0.50473785,3.49363,Spliced
HsaINT0119147,OXCT1,12503,16.0,14.0,29.58489962409022,"LINE/L1, LINE/L2, LTR/ERVL-MaLR, Low_complexity, SINE/Alu, SINE/MIR, Simple_repeat",37.95889,0.1160247962016906,0.725,39.24,38.345,0.0332865719250291,,,,,noIR,103,91.42857142857144,-0.150589991404983,0,,0.7443774454840496,0.014192772,2.162962,Spliced
HsaINT0119199,OXSR1,7615,17.0,2.0,45.94878529218647,"DNA/hAT-Charlie, LINE/L1, LINE/L2, SINE/Alu, SINE/MIR, Simple_repeat",35.31188,0.1231599678906332,0.0,36.53,39.27,-0.1043458443043787,9.069,,,,noIR,75,93.47826086956522,0.0435344655140042,0,,0.9128103838012416,0.25474545,2.0776405,Spliced
HsaINT0091375,P3H1,167,14.0,9.0,0.0,,59.28144,-0.0118554195119853,0.635,80.14,35.98,1.1553273231793155,12.0,,,,noIR,2,77.77777777777777,0.911672271675607,0,,1.4156705286842095,4.8042994,7.4675245,Spliced
HsaINT0091369,P3H1,217,14.0,3.0,0.0,,40.553,0.0321018529745439,0.0,80.14,35.98,1.1553273231793155,12.0,,,,noIR,2,100.0,0.911672271675607,0,,0.7789734119638897,2.0554495,3.5474966,Spliced
HsaINT0119395,PAAF1,1025,11.0,5.0,30.24390243902439,SINE/Alu,44.19512,0.2957001954998759,0.0,10.38,8.935,0.2162668093163902,12.0,,,,noIR,16,91.01123595505618,0.248931152798523,0,,1.147478960866179,-2.3021603,2.3064713,Spliced
HsaINT1026011,PABPC1,535,14.0,13.0,29.90654205607477,SINE/MIR,37.00935,-0.1486573044107337,0.71,918.15,939.87,-0.0337313524720686,9.338,0.237,0.0253801670593274,-1.5955055235846831,noIR,10,92.13483146067416,0.8524150904751,0,,0.5176979938517101,2.0060594,2.1723015,Spliced
HsaINT0119403,PABPC1,532,14.0,12.0,0.0,,36.09023,-0.1545442571396993,0.69,918.15,939.87,-0.0337313524720686,9.338,0.138,0.0147783251231527,-1.8303747831935504,noIR,4,97.61904761904762,0.8524150904751,0,,0.8800304976399878,-0.30094957,3.193084,Spliced
HsaINT0119410,PABPC1,194,14.0,6.0,0.0,,35.56701,0.4686839426554006,0.795,918.15,939.87,-0.0337313524720686,9.338,1.222,0.1308631398586421,-0.8831826636882515,noIR,4,87.09677419354838,0.8524150904751,0,,1.7598294363940885,-0.82858413,4.355607,Spliced
HsaINT0119423,PABPC1L,2316,13.0,5.0,69.86183074265976,"DNA/TcMar-Tigger, LINE/L1, SINE/Alu",47.0639,-0.0380272141271562,0.055,396.585,21.08,4.233683339581718,,,,,noIR,70,91.37577002053388,2.65738295784526,0,,0.9247032774077478,3.245932,6.3142233,Spliced
HsaINT0119421,PABPC1L,2034,13.0,3.0,42.92035398230089,"SINE/Alu, SINE/MIR",47.09931,-0.100019183641071,0.945,396.585,21.08,4.233683339581718,,2.216,,,noIR,36,91.30434782608695,2.65738295784526,0,,0.5539129395761921,1.5252484,7.439464,Spliced
HsaINT0119422,PABPC1L,137,13.0,4.0,0.0,,59.12409,0.2204044116387034,0.16,396.585,21.08,4.233683339581718,,0.133,,,noIR,2,91.66666666666669,2.65738295784526,0,,0.842531349755664,5.750926,7.1547565,Spliced
HsaINT0119424,PABPC1L,2429,13.0,6.0,54.01399752984767,"DNA/hAT-Charlie, SINE/Alu, SINE/MIR",50.43228,-0.0432944811335047,0.785,396.585,21.08,4.233683339581718,,2.092,,,noIR,63,93.71980676328502,2.65738295784526,0,,0.4041785763347778,2.7652056,8.1445875,Spliced
HsaINT0119414,PABPC1L,2323,13.0,1.0,34.739560912613,"SINE/Alu, SINE/MIR, Simple_repeat",50.88248,-0.1210762279880859,0.39,396.585,21.08,4.233683339581718,,,,,noIR,121,42.24965706447188,2.65738295784526,0,,0.5691490510744133,1.4212608,6.661253,Spliced
HsaINT0119476,PACS1,683,23.0,14.0,15.519765739385068,SINE/MIR,57.24744,-0.3086451609102433,0.685,36.66,22.325,0.7155466105313004,12.0,,,,noIR,32,94.01709401709402,0.381908977275458,0,,0.6207219481185047,2.77056,7.104134,Spliced
HsaINT1026045,PACS2,814,24.0,12.0,5.773955773955774,Simple_repeat,62.28501,-0.8656051661829243,0.275,102.32,11.685,3.1303585300988117,12.0,,,,noIR,45,88.66995073891626,2.15822911580006,0,,0.2026934184972226,3.3401344,7.680211,Spliced
HsaINT0119519,PACSIN1,519,9.0,4.0,0.0,,61.27168,-0.1655250968855201,0.0,24.62,5.745,2.099451963838344,12.0,,,,noIR,14,91.07142857142856,,0,,0.4081956543846826,3.0491676,7.4724684,Spliced
HsaINT0119522,PACSIN1,96,9.0,7.0,0.0,,62.5,0.5499684144399668,0.95,24.62,5.745,2.099451963838344,12.0,,,,noIR,0,,,0,,1.1959238103479146,6.6542706,6.27164,Spliced
HsaINT1026077,PAICS,1544,9.0,4.0,27.26683937823834,SINE/Alu,34.00259,0.0098399218799255,0.765,295.42,616.465,-1.061251487289522,,,,,noIR,18,94.4954128440367,-0.177865866877789,0,,0.6844901119636004,-1.9674087,3.5992246,Spliced
HsaINT0119752,PAK1,15310,14.0,5.0,63.48138471587198,"LINE/CR1, LINE/L1, LINE/L2, SINE/Alu, SINE/MIR, Simple_repeat",38.07315,0.195057809206962,0.75,143.47,110.525,0.3763763623581955,5.547,0.171,0.030827474310438,-1.5110620554866816,noIR,191,91.50227617602428,0.305476366022806,0,,1.1877481223119677,0.3592914,4.9323378,Spliced
HsaINT0119750,PAK1,505,14.0,3.0,17.623762376237625,LINE/L2,42.37624,0.2766765830082087,0.875,143.47,110.525,0.3763763623581955,5.547,0.164,0.0295655309176131,-1.5292143178311377,noIR,6,82.22222222222223,0.305476366022806,0,,0.7934836027173264,0.40796816,4.2395177,Spliced
HsaINT0086641,PALD1,220,19.0,16.0,0.0,,62.27273,-0.0503287692495821,0.315,82.26,27.815,1.5643279662467693,12.0,0.16,0.0133333333333333,-1.8750612633917,noIR,6,97.36842105263158,,0,,0.8281396543232649,2.2038245,8.456985,Spliced
HsaINT0086651,PALD1,351,19.0,8.0,45.01424501424501,SINE/MIR,59.25926,-0.0471657111854957,0.0,82.26,27.815,1.5643279662467693,12.0,,,,noIR,16,95.50561797752808,,0,,1.1596472377577962,1.819674,7.550567,Spliced
HsaINT0119928,PAM,12520,23.0,3.0,23.338658146964857,"DNA/TcMar, DNA/hAT-Charlie, LINE/L1, LINE/L2, LINE/RTE-X, Low_complexity, SINE/MIR, Simple_repeat",35.67891,0.2120949137339784,0.0,49.29,38.9,0.3415248257976763,6.055,,,,noIR,123,92.03629032258064,-1.42690718711846,0,,0.7649423338727306,0.4331427,2.2747111,Spliced
HsaINT0119915,PAM,1098,23.0,12.0,4.553734061930784,Simple_repeat,31.60291,0.119675478029384,0.0,49.29,38.9,0.3415248257976763,6.055,,,,noIR,6,100.0,-1.42690718711846,0,,0.8132293304684205,0.018678293,1.0965856,Spliced
HsaINT0119914,PAM,9054,23.0,11.0,18.01413739783521,"LINE/L1, LINE/L2, SINE/Alu, Simple_repeat",33.14557,0.1093261903752142,0.91,49.29,38.9,0.3415248257976763,6.055,0.134,0.0221304706853839,-1.6550093491142637,noIR,92,90.16152716593244,-1.42690718711846,0,,0.6748419296898103,-0.29966894,1.8958706,Spliced
HsaINT0119921,PAM,445,23.0,17.0,12.808988764044944,Simple_repeat,36.62921,0.1591261268146588,0.0,49.29,38.9,0.3415248257976763,6.055,,,,noIR,1,87.5,-1.42690718711846,0,,1.8489380630088263,0.62469435,3.8596363,Spliced
HsaINT0119913,PAM,738,23.0,10.0,25.60975609756097,"LINE/L1, Simple_repeat",32.92683,0.0468914516490038,0.0,49.29,38.9,0.3415248257976763,6.055,,,,noIR,2,94.11764705882354,-1.42690718711846,0,,0.8248487474353378,0.36124292,0.8307887,Spliced
HsaINT0119933,PAM,1091,23.0,8.0,19.06507791017416,"LINE/L2, SINE/MIR",30.15582,0.1739669720503424,0.0,49.29,38.9,0.3415248257976763,6.055,,,,noIR,8,87.01298701298701,-1.42690718711846,0,,0.1722458827320309,0.026642647,0.18160132,Spliced
HsaINT0119957,PAN2,299,25.0,10.0,0.0,,50.50167,0.0967650991198825,0.825,80.18,7.725,3.3756355793590336,10.208,,,,noIR,10,93.33333333333331,3.21327614533976,299,4.44361,1.639467608413069,3.8173401,5.8026266,Spliced
HsaINT0119961,PAN2,115,25.0,15.0,0.0,,38.26087,0.2864912263722273,0.25,80.18,7.725,3.3756355793590336,10.208,,,,noIR,3,92.85714285714286,3.21327614533976,115,4.44361,2.1340044166222483,6.1102943,4.5660458,Spliced
HsaINT0119969,PAN2,133,25.0,22.0,0.0,,46.61654,0.2697424240186317,0.78,80.18,7.725,3.3756355793590336,10.208,5.58,0.5466300940438872,-0.2623064624395083,noIR,0,,3.21327614533976,0,,1.267631888666221,5.7194786,5.3096457,Spliced
HsaINT0119974,PAN2,165,25.0,4.0,0.0,,52.12121,0.3761524356803686,0.435,80.18,7.725,3.3756355793590336,10.208,0.169,0.0165556426332288,-1.7810539567634136,noIR,2,100.0,3.21327614533976,0,,1.1541458251142518,3.8807738,5.9940324,Spliced
HsaINT0119978,PAN2,858,25.0,8.0,72.14452214452214,LINE/L2,42.89044,0.0718821471687699,0.955,80.18,7.725,3.3756355793590336,10.208,,,,noIR,16,98.07692307692308,3.21327614533976,0,,0.7497751216683091,0.2473398,4.8150334,Spliced
