,GENE,LENGTH,Total_Introns,Intron_Position,Repeat_Percentage,Repeat_Types,GC_Content,phylop_mean,PIR_Nuc_baseline,TPM_Nuc_baseline,TPM_Cyt_baseline,Nuclear_Enrichment,hl_gated_gwise,hl_gated_intwise,hl_gated_intwise_scaled,hl_gated_intwise_scaled_logged,stability,CpG_total,CpG_methylated_perc,Speckle_Enrichment,ssDRIP_peaks,ssDRIP_qValue,ssDRIP_cov,UMAP1_HLrev,UMAP2_HLrev,class_hls
HsaINT0147345,SEMA4B,1793,13.0,7.0,62.91132180702733,"SINE/Alu, SINE/MIR, Simple_repeat",48.02008,-0.1965775675836474,19.93,36.3,29.875,0.2810308351276397,3.35,0.133,0.0397014925373134,-1.4011931660697594,noIR,49,92.5925925925926,0.993058549639703,0,,0.6882842960462618,9.690578,7.4770317,SL-RIs
HsaINT0147343,SEMA4B,273,13.0,5.0,0.0,,57.14286,0.0029889683796414,16.435,36.3,29.875,0.2810308351276397,3.35,0.122,0.0364179104477611,-1.438684976362097,noIR,5,21.875,0.993058549639703,0,,0.7485444659338779,10.471057,7.9606543,SL-RIs
HsaINT0147335,SEMA4B,103,13.0,10.0,0.0,,66.99029,-0.2349607836929898,21.575,36.3,29.875,0.2810308351276397,3.35,0.115,0.0343283582089552,-1.4643469666832336,noIR,3,81.81818181818181,0.993058549639703,0,,1.0466153324281142,4.728806,9.711426,SL-RIs
HsaINT0147357,SEMA4C,120,14.0,6.0,0.0,,60.0,-0.1390336130837667,11.655,225.775,45.765,2.302569160002652,6.967,0.132,0.0189464618917755,-1.7224718793287197,noIR,2,93.75,2.48558808454344,0,,0.4709560338111995,5.3781857,8.569245,SL-RIs
HsaINT0147351,SEMA4C,87,14.0,13.0,0.0,,59.77011,-0.1876627845516385,12.955,225.775,45.765,2.302569160002652,6.967,0.167,0.0239701449691402,-1.620329339386986,noIR,0,,2.48558808454344,0,,1.048451782807347,3.9590058,8.402775,SL-RIs
HsaINT0147356,SEMA4C,128,14.0,5.0,0.0,,62.5,-0.0923464543948786,12.315,225.775,45.765,2.302569160002652,6.967,0.144,0.0206688675183005,-1.6846833184393195,noIR,7,83.33333333333333,2.48558808454344,0,,0.9750027435917968,6.291662,8.453959,SL-RIs
HsaINT0147365,SEMA4D,1027,19.0,12.0,0.0,,48.19864,-0.5110409365922438,11.145,25.025,13.885,0.8498428919045098,12.0,0.243,0.02025,-1.6935749724493123,noIR,30,93.83561643835615,,0,,0.2204615096896546,9.542822,9.052469,SL-RIs
HsaINT0147364,SEMA4D,79,19.0,11.0,0.0,,65.82278,-0.0096025716226834,15.485,25.025,13.885,0.8498428919045098,12.0,0.133,0.0110833333333333,-1.955329605080539,noIR,4,100.0,,0,,1.3660033436002228,3.571851,8.502546,SL-RIs
HsaINT0147366,SEMA4D,903,19.0,13.0,0.0,,54.26357,-0.5062217276873523,12.635,25.025,13.885,0.8498428919045098,12.0,0.13,0.0108333333333333,-1.965237893740788,noIR,36,95.3781512605042,,0,,0.4413447686369603,10.539244,6.490498,SL-RIs
HsaINT0147400,SEMA4G,269,13.0,2.0,0.0,,55.01859,-0.0002798510814405,21.225,28.625,4.485,2.674095802952407,7.393,5.889,0.7965643175977276,-0.0987791518778487,noIR,0,,,0,,0.6571841568622054,7.892613,6.9528503,LL-RIs
HsaINT0147404,SEMA4G,83,13.0,7.0,0.0,,63.85542,0.3350122034430458,27.905,28.625,4.485,2.674095802952407,7.393,4.238,0.5732449614500204,-0.2416597538227415,noIR,6,93.5483870967742,,0,,1.7870355283800112,4.0862303,9.301424,LL-RIs
HsaINT0147431,SEMA5B,6024,22.0,12.0,39.591633466135455,"DNA/TcMar-Tigger, DNA/hAT-Charlie, DNA?/hAT-Tip100?, LINE/CR1, LINE/L2, LINE/RTE-X, SINE/MIR, Simple_repeat",49.05378,0.0520401793662656,14.65,75.4,11.0,2.777060999744005,12.0,0.261,0.02175,-1.6625407387093438,noIR,127,84.84472049689441,,0,,0.4572414763596595,10.108713,8.0595875,SL-RIs
HsaINT0147445,SEMA5B,10366,22.0,5.0,53.70441829056531,"DNA/TcMar-Tc2, DNA/hAT-Blackjack, LINE/L1, LINE/L2, LTR/ERV1, SINE/Alu, SINE/MIR, Simple_repeat, Unknown",46.28593,0.0793924745917589,12.135,75.4,11.0,2.777060999744005,12.0,0.244,0.0203333333333333,-1.6917914197088957,noIR,229,87.87878787878788,,0,,0.8877782648788036,8.391525,7.227378,SL-RIs
HsaINT0147440,SEMA5B,384,22.0,20.0,0.0,,60.41667,-0.2091122731230861,25.845,75.4,11.0,2.777060999744005,12.0,0.226,0.0188333333333333,-1.725072806900224,noIR,16,88.70967741935483,,0,,0.5272888476578621,7.5035567,8.916864,SL-RIs
HsaINT0147496,SEMA6C,1709,18.0,2.0,0.0,,56.05617,0.8582382902175988,12.295,60.275,5.465,3.463266344817984,12.0,10.317,0.85975,-0.0656278155059489,noIR,30,63.125,3.48968794065963,1709,21.3971,0.3241294318922817,9.738938,8.987274,LL-RIs
HsaINT0147536,SEMA7A,854,13.0,8.0,0.0,,58.66511,-0.1677924958778303,16.01,19.33,11.485,0.7510907808333118,3.478,0.133,0.038240368027602,-1.417477936699608,noIR,14,92.72727272727272,,0,,0.7200267023544189,9.817935,8.9690485,SL-RIs
HsaINT0147537,SEMA7A,92,13.0,9.0,0.0,,69.56522,0.0412087863065548,16.125,19.33,11.485,0.7510907808333118,3.478,0.139,0.0399654974123059,-1.3983147774125986,noIR,4,96.0,,0,,1.5941766167078286,4.193972,8.980698,SL-RIs
HsaINT0147553,SENP1,7049,18.0,4.0,43.22598950205703,"DNA/TcMar-Tigger, LINE/L1, Low_complexity, SINE/Alu, Simple_repeat",39.08356,0.2753850742676715,11.605,13.22,16.57,-0.3258514257137601,12.0,0.173,0.0144166666666666,-1.8411351429188292,noIR,119,91.9496855345912,,0,,0.7525671040786412,11.63292,4.5231023,SL-RIs
HsaINT0147584,SENP3,118,10.0,9.0,0.0,,52.54237,0.3514273528379794,14.075,113.38,90.145,0.3308467960826702,12.0,0.25,0.0208333333333333,-1.6812412373755872,noIR,0,,,0,,2.3399965375827345,5.3503785,8.531203,SL-RIs
HsaINT0147580,SENP3,129,10.0,5.0,0.0,,62.7907,0.7490078087103029,20.105,113.38,90.145,0.3308467960826702,12.0,0.139,0.0115833333333333,-1.9361664457935297,noIR,2,100.0,,0,,1.8602675691091584,5.4768496,8.532985,SL-RIs
HsaINT0147933,SERINC2,3428,9.0,8.0,52.45040840140023,"SINE/Alu, SINE/MIR, Simple_repeat",49.56243,-0.0908149982705619,17.735,43.51,28.965,0.5870363518687229,6.076,3.99,0.6566820276497697,-0.1826448695040004,noIR,47,92.42902208201892,0.901003781932408,0,,3.174469660198902,9.743104,8.585649,LL-RIs
HsaINT0148248,SETD1A,81,18.0,15.0,0.0,,69.1358,-0.4013749982521403,18.015,124.695,23.7,2.395444653138108,5.624,0.225,0.0400071123755334,-1.3978627939004051,noIR,10,93.67088607594935,,0,,2.1589563789971944,3.729215,9.619083,SL-RIs
HsaINT0148298,SETD3,3965,12.0,11.0,26.15384615384616,"DNA/TcMar, SINE/Alu, SINE/MIR, Simple_repeat",43.30391,-0.1219926840532841,11.395,39.15,56.425,-0.5273222059007953,12.0,0.135,0.01125,-1.9488474775526188,noIR,94,94.0340909090909,-0.511392162736417,0,,0.6889746110853519,11.67542,4.4702992,SL-RIs
HsaINT0148297,SETD3,894,12.0,10.0,0.0,,39.70917,0.1820223957928803,17.03,39.15,56.425,-0.5273222059007953,12.0,0.232,0.0193333333333333,-1.713693261156725,noIR,35,94.0,-0.511392162736417,0,,0.3122003209123395,10.458264,5.076438,SL-RIs
HsaINT0148306,SETD3,6360,12.0,8.0,10.235849056603774,"DNA/hAT-Ac, LINE/L1, LINE/L2",43.56918,-0.2425483565406344,14.225,39.15,56.425,-0.5273222059007953,12.0,0.252,0.021,-1.6777807052660807,noIR,179,74.36823104693141,-0.511392162736417,0,,0.3748469801116529,9.240235,6.106374,SL-RIs
HsaINT0148336,SETD5,338,21.0,4.0,0.0,,39.94083,2.1841186954023577,22.59,324.64,75.265,2.108789731474101,12.0,0.231,0.01925,-1.7155692661554804,noIR,4,100.0,0.854903804934652,0,,1.0970715429540543,11.285191,3.5694256,SL-RIs
HsaINT0148373,SETDB1,253,21.0,20.0,0.0,,41.89723,0.2727182576795929,21.465,63.47,23.77,1.4169329393403451,6.939,3.251,0.4685113128692895,-0.3292799179941552,noIR,1,100.0,1.66246302648177,253,1.9007,0.6844512674122785,8.981693,5.8982615,LL-RIs
HsaINT0148366,SETDB1,7696,21.0,14.0,75.493762993763,"LINE/L1, LINE/L2, SINE/Alu, Simple_repeat",43.13929,0.0432389859921317,14.46,63.47,23.77,1.4169329393403451,6.939,4.971,0.7163856463467358,-0.1448531243512826,noIR,215,93.77865094957431,1.66246302648177,7696,1.9007,1.086054006148111,12.944397,4.86548,LL-RIs
HsaINT0148374,SETDB1,163,21.0,21.0,0.0,,51.53374,0.100740738167071,19.015,63.47,23.77,1.4169329393403451,6.939,5.671,0.8172647355526733,-0.0876372402042831,noIR,0,,1.66246302648177,163,1.9007,1.2182794173015714,8.684426,6.6665187,LL-RIs
HsaINT0148363,SETDB1,91,21.0,11.0,0.0,,32.96703,0.3009999985185762,20.175,63.47,23.77,1.4169329393403451,6.939,0.247,0.0355959071912379,-1.4485999342306162,noIR,0,,1.66246302648177,91,1.9007,2.488529904191912,4.3858023,7.4428415,SL-RIs
HsaINT1041385,SF1,744,13.0,12.0,4.032258064516129,Simple_repeat,63.30645,1.1839609670369418,11.125,393.32,263.075,0.5802293922052499,12.0,0.139,0.0115833333333333,-1.9361664457935297,noIR,39,96.5,,0,,0.5009434879302246,7.855813,10.203604,SL-RIs
HsaINT0148531,SF3B1,425,24.0,14.0,28.0,SINE/Alu,37.88235,0.096247641312591,12.41,274.715,155.125,0.8245044763042122,12.0,7.35,0.6124999999999999,-0.2128939069634299,noIR,0,,0.311818715376376,0,,1.2710179508748456,12.891601,5.11063,LL-RIs
HsaINT0148751,SFT2D1,2108,5.0,4.0,27.277039848197344,"Low_complexity, SINE/Alu, SINE/MIR, Simple_repeat",39.04175,-0.2332031327354141,20.095,36.455,59.275,-0.7013070561729502,6.838,3.844,0.5621526762211173,-0.250145717464068,noIR,46,93.29608938547486,0.327703572643907,0,,0.7893047902425377,12.819218,3.0056155,LL-RIs
HsaINT1041410,SFXN4,1340,13.0,1.0,29.253731343283583,"DNA/hAT-Charlie, SINE/MIR",52.08955,-0.1952725917509881,21.395,91.445,51.78,0.8205093236817425,3.142,1.38,0.4392106938255887,-0.3573270943027181,noIR,81,39.770114942528735,1.84671787965286,0,,0.3905800898882452,12.182547,7.8501315,LL-RIs
HsaINT0148858,SFXN5,10600,13.0,9.0,25.5188679245283,"LINE/L1, LINE/L2, LTR/ERVL, SINE/Alu, SINE/MIR, Simple_repeat",54.29245,0.0991727524340881,10.65,65.61,17.51,1.905736637335692,12.0,0.253,0.0210833333333333,-1.676060724871807,noIR,339,89.16537065837221,0.326137412596415,0,,0.5164189982031333,9.378397,7.9039383,SL-RIs
HsaINT0148847,SFXN5,16572,13.0,10.0,43.03644701906831,"DNA/TcMar-Tc2, DNA/TcMar-Tigger, DNA/hAT-Charlie, DNA/hAT-Tip100, LINE/CR1, LINE/L1, LINE/L2, LTR/ERVL-MaLR, Low_complexity, SINE/Alu, SINE/MIR, Simple_repeat",48.91383,0.2108489526916751,16.355,65.61,17.51,1.905736637335692,12.0,0.137,0.0114166666666666,-1.942460678891218,noIR,386,86.90095846645367,0.326137412596415,0,,0.4367282709820207,9.217757,7.5410357,SL-RIs
HsaINT0148849,SFXN5,7199,13.0,12.0,35.25489651340464,"DNA/hAT-Charlie, LINE/L2, LTR/ERV1, LTR/ERVL, Low_complexity, SINE/MIR, Simple_repeat",55.09098,-0.0024231740304717,10.045,65.61,17.51,1.905736637335692,12.0,0.134,0.0111666666666666,-1.9520764476828167,noIR,227,82.20946915351506,0.326137412596415,0,,0.3967542918970013,9.670765,9.4455805,SL-RIs
HsaINT0028694,SGF29,931,8.0,5.0,21.804511278195488,LINE/L1,56.82062,-0.4713419347401879,22.065,31.06,15.365,1.0154100627943388,2.532,0.059,0.023301737756714,-1.6326116897031733,noIR,24,88.03418803418803,1.47350781733331,0,,0.8708326559980184,9.171231,10.353744,SL-RIs
HsaINT0028696,SGF29,188,8.0,6.0,0.0,,61.70213,-0.3858128300616468,21.515,31.06,15.365,1.0154100627943388,2.532,3.612,1.4265402843601895,0.1542840402961506,noIR,6,100.0,1.47350781733331,0,,1.4044942195497991,9.061288,8.810653,LL-RIs
HsaINT0028698,SGF29,654,8.0,8.0,0.0,,61.92661,-0.4876600315403564,27.38,31.06,15.365,1.0154100627943388,2.532,2.355,0.9300947867298578,-0.0314727898804025,noIR,10,87.27272727272727,1.47350781733331,0,,0.7513776856659231,9.835868,10.650649,LL-RIs
HsaINT0149058,SGSH,286,7.0,4.0,0.0,,65.73427,-0.5442175401252155,28.6,45.94,10.75,2.095414196901101,6.398,0.227,0.0354798374492028,-1.4500183785549656,noIR,20,93.82716049382717,2.3906019316347,0,,0.762588942626214,9.582409,9.374251,SL-RIs
HsaINT0149055,SGSH,3033,7.0,1.0,29.14606000659413,"LTR/ERVL-MaLR, Low_complexity, SINE/Alu, SINE/MIR",56.57765,-0.1864403034387602,17.095,45.94,10.75,2.095414196901101,6.398,4.479,0.7000625195373554,-0.1548631733034004,noIR,129,77.93367346938776,2.3906019316347,0,,0.6104827311099712,7.3428206,8.736533,LL-RIs
HsaINT0149113,SGSM3,354,21.0,10.0,0.0,,60.73446,-0.6533626081572355,19.375,313.12,17.305,4.177454814461356,12.0,12.0,1.0,0.0,noIR,15,87.73584905660377,,0,,0.5666224196221871,9.798383,10.006215,LL-RIs
HsaINT0149117,SGSM3,227,21.0,14.0,0.0,,62.55507,-0.4905309741739678,23.72,313.12,17.305,4.177454814461356,12.0,6.343,0.5285833333333333,-0.2768865346501611,noIR,8,95.58823529411764,,0,,0.8084903967645818,8.375567,9.34713,LL-RIs
HsaINT0149134,SGTA,235,11.0,10.0,22.97872340425532,Simple_repeat,69.78723,-0.848568375952717,17.43,115.45,99.38,0.2162407261113677,12.0,0.132,0.011,-1.9586073148417749,noIR,28,100.0,0.872088272102054,235,25.8434,1.2506461043877244,7.95237,10.341249,SL-RIs
HsaINT1041437,SH2B2,2504,8.0,6.0,83.34664536741214,"SINE/Alu, SINE/MIR, Simple_repeat",50.47923,-0.0076759883393862,11.95,10.855,5.845,0.8930847960834881,3.371,3.545,1.0516167309403737,0.0218574869981133,noIR,87,93.24090121317158,,0,,1.188298396062197,8.630859,7.2744703,LL-RIs
HsaINT0149234,SH2D5,710,8.0,7.0,47.88732394366197,"SINE/Alu, SINE/MIR",54.3662,-0.2969407624407764,12.54,59.065,7.025,3.071733358939253,7.103,0.135,0.0190060537800929,-1.721108046177049,noIR,24,95.23809523809524,2.81861902528685,0,,0.4519926328574034,12.839147,7.079356,SL-RIs
HsaINT0149233,SH2D5,348,8.0,6.0,0.0,,62.35632,-0.6839423566447405,15.615,59.065,7.025,3.071733358939253,7.103,0.138,0.0194284105307616,-1.7115627282708186,noIR,28,92.57425742574256,2.81861902528685,0,,0.4812616177512376,8.8159075,9.4461975,SL-RIs
HsaINT0149294,SH3BP4,5767,5.0,3.0,32.2524709554361,"DNA/hAT-Charlie, LINE/L2, LTR/ERV1, SINE/Alu, Simple_repeat",41.82417,-0.2420671166778382,16.595,22.575,35.41,-0.6494308560226955,4.611,2.183,0.473433094773368,-0.3247413865102684,noIR,134,92.21991701244814,-1.05909919802744,0,,0.5069529381133092,10.803622,5.739127,LL-RIs
HsaINT0149307,SH3BP5L,159,6.0,3.0,0.0,,53.45912,0.1504873477351333,13.9,30.37,21.145,0.5223303481386581,12.0,0.131,0.0109166666666666,-1.961909950391861,noIR,2,88.88888888888889,0.975584687017797,0,,0.91077673355222,5.0687394,9.855253,SL-RIs
HsaINT0149408,SH3PXD2B,3030,12.0,10.0,54.98349834983498,"LTR/ERVL-MaLR, SINE/Alu, SINE/MIR, Simple_repeat",49.43894,-0.0413671171839726,20.755,25.475,27.095,-0.0889445007328528,8.986,4.157,0.4626085021144001,-0.3347863897507919,noIR,104,93.67977528089888,-0.205024478588614,0,,0.6962867222069291,7.9370246,9.018994,LL-RIs
HsaINT0149409,SH3PXD2B,1021,12.0,11.0,35.16160626836435,SINE/MIR,49.95103,-0.0846509818836827,14.33,25.475,27.095,-0.0889445007328528,8.986,0.226,0.0251502336968617,-1.5994579751096056,noIR,35,94.70404984423676,-0.205024478588614,0,,0.9287010901643812,8.940902,8.049323,SL-RIs
HsaINT0149561,SHARPIN,86,8.0,7.0,69.76744186046511,Simple_repeat,62.7907,-0.2268235301051069,15.17,70.915,22.59,1.650406549071615,12.0,0.141,0.0117499999999999,-1.929962133392245,noIR,2,91.66666666666669,2.00596807496712,0,,1.057191973290888,3.940942,8.573991,SL-RIs
HsaINT0149627,SHCBP1,7556,12.0,4.0,73.70301746956062,"DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/L1, LINE/L2, SINE/Alu, Simple_repeat",42.1387,0.1073097290585377,18.485,24.045,16.92,0.5070073577557546,4.543,0.138,0.0303764032577591,-1.5174636504133896,noIR,151,94.49064449064448,-0.0001021125414974,0,,0.9626522192511489,12.885888,3.9193082,SL-RIs
HsaINT0149646,SHF,1502,7.0,4.0,23.235685752330227,"DNA/hAT-Tip100, LINE/L2, Simple_repeat",52.79627,0.3744596910808294,28.74,15.61,15.83,-0.0201907181592722,6.381,3.891,0.6097790314997649,-0.2148275138186489,noIR,23,88.60759493670886,1.38403266422159,0,,0.2554845911460298,8.917887,6.936462,LL-RIs
HsaINT0149647,SHF,1257,7.0,5.0,8.989657915672236,DNA/hAT-Tip100,54.57438,0.2332428347111374,14.93,15.61,15.83,-0.0201907181592722,6.381,0.257,0.0402758188371728,-1.394955621291097,noIR,29,82.92682926829268,1.38403266422159,0,,0.3578303958151462,9.567348,8.717086,SL-RIs
HsaINT0149648,SHF,144,7.0,6.0,0.0,,63.88889,0.8601608360576984,20.985,15.61,15.83,-0.0201907181592722,6.381,4.337,0.6796740322833411,-0.1676993224736295,noIR,2,100.0,1.38403266422159,0,,0.8979130877455128,6.4256763,9.110405,LL-RIs
HsaINT0149771,SHQ1,42079,10.0,10.0,49.3999382114594,"DNA/TcMar-Tigger, DNA/hAT-Charlie, LINE/CR1, LINE/L1, LINE/L2, LINE/RTE-BovB, LINE/RTE-X, LTR/ERVL-MaLR, Low_complexity, Retroposon/SVA, SINE/Alu, SINE/MIR, Simple_repeat",39.94392,0.1844886353568474,16.485,14.61,25.14,-0.7830284716170094,12.0,0.253,0.0210833333333333,-1.676060724871807,noIR,678,89.44236279479833,-0.616300931518597,0,,0.9824325138467712,13.890914,4.9741907,SL-RIs
HsaINT0149784,SHROOM1,196,9.0,5.0,0.0,,51.53061,0.1514051301452594,14.725,27.39,2.06,3.73293302352216,6.668,0.258,0.0386922615476904,-1.4123758851927375,noIR,3,86.36363636363636,3.80836268208919,0,,0.5569460108134041,9.0291195,6.3872576,SL-RIs
HsaINT0149797,SHROOM2,1757,9.0,9.0,18.61126920887877,"SINE/Alu, Simple_repeat",51.50825,-0.2299436227772369,18.14,15.25,7.75,0.9765410271760112,3.383,1.764,0.5214306828258942,-0.2828034169921796,noIR,83,91.95171026156942,-1.10563453072372,0,,0.3161722553631309,9.224247,7.6171656,LL-RIs
HsaINT0149909,SIDT2,1137,25.0,18.0,52.06684256816183,SINE/Alu,55.76077,-0.1082896126113859,22.46,53.535,9.25,2.5329571313665045,12.0,0.238,0.0198333333333333,-1.7026042889911128,noIR,51,93.4065934065934,,0,,0.8885940562087116,9.10966,6.972792,SL-RIs
HsaINT0149913,SIDT2,169,25.0,21.0,23.07692307692308,Simple_repeat,65.08876,0.2641904811330494,18.61,53.535,9.25,2.5329571313665045,12.0,0.131,0.0109166666666666,-1.961909950391861,noIR,1,0.0,,0,,0.7155500689832632,6.7882557,9.286885,SL-RIs
HsaINT0149915,SIDT2,594,25.0,23.0,0.0,,60.60606,-0.3514890353319833,10.07,53.535,9.25,2.5329571313665045,12.0,0.234,0.0195,-1.709965388637482,noIR,14,83.33333333333333,,0,,0.3335087600680734,8.960794,9.945876,SL-RIs
HsaINT0149918,SIDT2,88,25.0,3.0,0.0,,68.18182,0.2952758748373338,10.45,53.535,9.25,2.5329571313665045,12.0,0.23,0.0191666666666666,-1.7174534100300318,noIR,4,100.0,,0,,1.0398610709190208,4.186327,8.027956,SL-RIs
HsaINT0149930,SIGIRR,248,9.0,5.0,0.0,,73.3871,-0.6185627510650498,25.21,231.24,26.19,3.142303012666281,7.817,4.896,0.6263272355123448,-0.2031987028196132,noIR,48,75.22935779816514,,0,,0.3208747376938969,7.77697,10.881779,LL-RIs
HsaINT0149929,SIGIRR,115,9.0,4.0,0.0,,65.21739,-0.3385438598465713,19.49,231.24,26.19,3.142303012666281,7.817,4.035,0.5161826787770244,-0.2871965728990287,noIR,4,96.29629629629628,,0,,1.305378680596339,5.1542516,8.172351,LL-RIs
HsaINT0150085,SIK3,19210,23.0,6.0,51.244143675169184,"DNA/hAT-Charlie, LINE/L1, LINE/L2, Low_complexity, SINE/Alu, SINE/MIR, Simple_repeat",40.71317,0.0818391379190742,20.705,36.21,16.42,1.1409340496983726,4.174,2.293,0.5493531384762818,-0.2601483899994963,noIR,326,89.19817199833818,-0.376135553681775,0,,0.9220982627071812,11.153787,6.8258886,LL-RIs
HsaINT0150088,SIK3,414,23.0,9.0,0.0,,42.02899,0.2513171901146162,13.705,36.21,16.42,1.1409340496983726,4.174,0.131,0.0313847628174413,-1.503281149073671,noIR,8,93.67088607594935,-0.376135553681775,0,,0.4186547387960122,9.729335,5.769729,SL-RIs
HsaINT0150083,SIK3,29901,23.0,4.0,48.31610982910271,"DNA/TcMar-Tigger, DNA/hAT-Blackjack, DNA/hAT-Charlie, LINE/L1, LINE/L2, LTR/ERVL-MaLR, LTR?, Low_complexity, SINE/Alu, Simple_repeat",39.10906,0.085946923215316,11.905,36.21,16.42,1.1409340496983726,4.174,2.793,0.669142309535218,-0.1744815090284301,noIR,542,91.36075075903948,-0.376135553681775,0,,1.278415697732073,12.783823,4.3804536,LL-RIs
HsaINT0150087,SIK3,243,23.0,8.0,0.0,,45.67901,0.4881239679972987,13.89,36.21,16.42,1.1409340496983726,4.174,0.131,0.0313847628174413,-1.503281149073671,noIR,6,95.55555555555556,-0.376135553681775,0,,0.6534075179332264,10.147406,6.2169404,SL-RIs
HsaINT0150189,SIPA1,208,15.0,14.0,0.0,,62.98077,-0.3233043466169378,26.275,84.98,11.255,2.9165572868591303,10.861,0.14,0.0128901574440659,-1.889741778017315,noIR,6,65.38461538461539,4.09799917635183,0,,0.8016150953762664,7.946409,8.069024,SL-RIs
HsaINT0150196,SIPA1,318,15.0,8.0,0.0,,72.32704,-0.5555268065968664,24.82,84.98,11.255,2.9165572868591303,10.861,12.0,1.1048706380627935,0.0433114323520721,noIR,59,16.956521739130434,4.09799917635183,0,,0.7916621374583441,7.036122,10.525715,LL-RIs
HsaINT0150188,SIPA1,86,15.0,13.0,0.0,,63.95349,0.2709647103924961,15.22,84.98,11.255,2.9165572868591303,10.861,0.26,0.0239388638246938,-1.620896465724735,noIR,2,92.85714285714286,4.09799917635183,0,,1.581558251544026,3.9290116,9.088548,SL-RIs
HsaINT0150291,SIRT1,1348,8.0,2.0,39.46587537091988,"LINE/L2, SINE/Alu",37.68546,0.0357839649211464,11.865,40.805,42.65,-0.0637997993164417,5.611,4.367,0.7782926394582071,-0.108857076782117,noIR,44,93.6842105263158,-0.25943980643791,0,,0.7827925377706074,14.072514,5.5698814,LL-RIs
HsaINT0150292,SIRT1,15235,8.0,4.0,54.88021004266491,"DNA/hAT-Charlie, LINE/L1, SINE/Alu, Simple_repeat",41.01739,0.1004866748470344,25.335,40.805,42.65,-0.0637997993164417,5.611,7.068,1.2596685082872927,0.1002562721312692,noIR,416,93.22747893713544,-0.25943980643791,0,,0.7951653683073876,12.03088,4.420784,LL-RIs
HsaINT0150302,SIRT2,84,15.0,12.0,0.0,,70.2381,0.3067590348136398,17.33,15.69,4.48,1.8082747149104927,12.0,0.137,0.0114166666666666,-1.942460678891218,noIR,2,100.0,,0,,2.055824470064967,3.9715052,8.821836,SL-RIs
HsaINT0150313,SIRT3,127,6.0,2.0,33.07086614173228,Simple_repeat,60.62992,-0.0152460301206225,15.025,26.13,11.225,1.2189916796915117,9.86,5.949,0.6033468559837728,-0.2194329460162461,noIR,2,100.0,1.22908258954809,0,,1.221162139400785,6.108641,8.770211,LL-RIs
HsaINT0150341,SIRT6,81,7.0,7.0,0.0,,71.60494,0.1723625025071669,25.785,58.525,19.25,1.6041945835297489,11.546,0.231,0.020006928806513,-1.6988195732704678,noIR,9,97.5,3.46622935254837,81,13.8549,2.671994664336392,3.8438847,9.725569,SL-RIs
HsaINT0150349,SIRT7,206,9.0,8.0,0.0,,63.1068,-0.3638682879166814,15.635,135.11,15.995,3.078441560343112,7.45,0.251,0.0336912751677852,-1.4724825512672548,noIR,18,95.3846153846154,2.48666991498952,0,,0.2917029646731922,9.109766,9.011295,SL-RIs
HsaINT0150365,SIX5,238,2.0,2.0,0.0,,67.22689,-0.5639324897648728,21.115,91.84,11.58,2.9874873886864517,4.07,3.412,0.8383292383292382,-0.0765853867297346,noIR,12,93.61702127659576,2.16327004739909,0,,0.9801140298415252,7.2483926,8.893673,LL-RIs
HsaINT0150498,SLAIN1,2034,5.0,5.0,39.72468043264504,"LINE/L1, LINE/L2, SINE/Alu",37.95477,-0.1869744223639171,11.775,16.7,25.1,-0.5878392614767198,7.296,0.258,0.0353618421052631,-1.4514651193571295,noIR,22,96.3157894736842,,0,,0.6619850756748982,9.562666,5.841874,SL-RIs
HsaINT0150533,SLBP,8173,7.0,2.0,59.21938088829072,"LINE/L2, LTR/ERV1, LTR/ERVK, SINE/Alu",47.17974,0.0496024236137762,10.245,34.655,53.075,-0.6149689476844193,6.252,0.253,0.0404670505438259,-1.3928984481713311,noIR,362,74.49799196787149,0.466736717017016,0,,1.0328678999860563,12.364454,7.7719564,SL-RIs
HsaINT0150537,SLBP,1361,7.0,6.0,24.246877296105804,"SINE/Alu, Simple_repeat",46.50992,-0.417475735975741,15.655,34.655,53.075,-0.6149689476844193,6.252,0.256,0.0409468969929622,-1.3877790040352995,noIR,40,94.58333333333331,0.466736717017016,0,,0.4103867193219908,10.276241,7.21896,SL-RIs
